fantasy-us-central-gamesvr-01-master-39-8099-30031,34.117.232.117:8099,fantasy-us-central-gamesvr-01-master-39,34.173.234.141:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-39-8099-30031,34.149.196.238:8099,fantasy-us-central-gamesvr-01-master-39,34.173.234.141:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-4-8099-30031,34.149.128.99:8099,fantasy-us-central-gamesvr-01-master-4,34.123.147.158:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-4-8099-30031,34.111.146.85:8099,fantasy-us-central-gamesvr-01-master-4,34.123.147.158:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-40-8099-30031,34.110.253.76:8099,fantasy-us-central-gamesvr-01-master-40,34.173.191.222:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-40-8099-30031,35.241.3.35:8099,fantasy-us-central-gamesvr-01-master-40,34.173.191.222:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-5-8099-30031,34.120.240.163:8099,fantasy-us-central-gamesvr-01-master-5,34.171.4.135:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-5-8099-30031,34.111.220.49:8099,fantasy-us-central-gamesvr-01-master-5,34.171.4.135:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-6-8099-30031,34.111.64.102:8099,fantasy-us-central-gamesvr-01-master-6,35.222.58.64:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-6-8099-30031,34.107.187.76:8099,fantasy-us-central-gamesvr-01-master-6,35.222.58.64:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-7-8099-30031,34.111.231.81:8099,fantasy-us-central-gamesvr-01-master-7,35.223.239.228:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-7-8099-30031,35.190.19.233:8099,fantasy-us-central-gamesvr-01-master-7,35.223.239.228:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-8-8099-30031,34.120.127.184:8099,fantasy-us-central-gamesvr-01-master-8,35.238.96.131:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-8-8099-30031,34.111.113.89:8099,fantasy-us-central-gamesvr-01-master-8,35.238.96.131:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-9-8099-30031,34.117.107.119:8099,fantasy-us-central-gamesvr-01-master-9,34.136.224.72:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-9-8099-30031,34.149.100.184:8099,fantasy-us-central-gamesvr-01-master-9,34.136.224.72:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-41-8099-30031,34.160.116.105:8099,fantasy-us-central-gamesvr-01-master-41,34.172.23.242:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-41-8099-30031,34.110.235.235:8099,fantasy-us-central-gamesvr-01-master-41,34.172.23.242:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-42-8099-30031,34.96.121.18:8099,fantasy-us-central-gamesvr-01-master-42,34.173.153.197:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-42-8099-30031,34.102.130.25:8099,fantasy-us-central-gamesvr-01-master-42,34.173.153.197:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-43-8099-30031,34.160.59.132:8099,fantasy-us-central-gamesvr-01-master-43,34.170.76.233:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-43-8099-30031,34.117.254.174:8099,fantasy-us-central-gamesvr-01-master-43,34.170.76.233:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-44-8099-30031,34.111.97.120:8099,fantasy-us-central-gamesvr-01-master-44,34.173.184.52:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-44-8099-30031,34.149.101.43:8099,fantasy-us-central-gamesvr-01-master-44,34.173.184.52:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-45-8099-30031,34.117.21.124:8099,fantasy-us-central-gamesvr-01-master-45,34.173.206.66:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-45-8099-30031,34.160.118.69:8099,fantasy-us-central-gamesvr-01-master-45,34.173.206.66:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-46-8099-30031,34.111.184.112:8099,fantasy-us-central-gamesvr-01-master-46,130.211.204.120:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-46-8099-30031,34.110.203.171:8099,fantasy-us-central-gamesvr-01-master-46,130.211.204.120:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-47-8099-30031,34.117.150.83:8099,fantasy-us-central-gamesvr-01-master-47,34.136.136.207:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-47-8099-30031,34.117.212.201:8099,fantasy-us-central-gamesvr-01-master-47,34.136.136.207:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-48-8099-30031,34.149.178.234:8099,fantasy-us-central-gamesvr-01-master-48,34.171.248.186:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-48-8099-30031,34.110.171.120:8099,fantasy-us-central-gamesvr-01-master-48,34.171.248.186:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-49-8099-30031,34.111.177.17:8099,fantasy-us-central-gamesvr-01-master-49,34.172.165.85:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-49-8099-30031,34.117.102.46:8099,fantasy-us-central-gamesvr-01-master-49,34.172.165.85:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-50-8099-30031,35.244.210.233:8099,fantasy-us-central-gamesvr-01-master-50,34.171.243.199:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-50-8099-30031,34.120.36.162:8099,fantasy-us-central-gamesvr-01-master-50,34.171.243.199:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-51-8099-30031,34.96.93.144:8099,fantasy-us-central-gamesvr-01-master-51,34.171.240.1:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-51-8099-30031,34.110.232.167:8099,fantasy-us-central-gamesvr-01-master-51,34.171.240.1:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-52-8099-30031,34.149.116.241:8099,fantasy-us-central-gamesvr-01-master-52,34.121.65.37:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-52-8099-30031,35.244.165.177:8099,fantasy-us-central-gamesvr-01-master-52,34.121.65.37:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-53-8099-30031,34.149.103.74:8099,fantasy-us-central-gamesvr-01-master-53,35.192.44.138:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-53-8099-30031,34.95.79.14:8099,fantasy-us-central-gamesvr-01-master-53,35.192.44.138:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-54-8099-30031,34.149.81.103:8099,fantasy-us-central-gamesvr-01-master-54,35.238.170.72:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-54-8099-30031,35.244.150.52:8099,fantasy-us-central-gamesvr-01-master-54,35.238.170.72:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-55-8099-30031,34.96.88.25:8099,fantasy-us-central-gamesvr-01-master-55,35.188.111.114:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-55-8099-30031,34.110.147.225:8099,fantasy-us-central-gamesvr-01-master-55,35.188.111.114:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-56-8099-30031,34.117.104.129:8099,fantasy-us-central-gamesvr-01-master-56,35.184.26.40:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-56-8099-30031,34.111.219.222:8099,fantasy-us-central-gamesvr-01-master-56,35.184.26.40:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-57-8099-30031,34.149.38.255:8099,fantasy-us-central-gamesvr-01-master-57,34.132.244.251:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-57-8099-30031,34.111.124.26:8099,fantasy-us-central-gamesvr-01-master-57,34.132.244.251:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-58-8099-30031,34.111.22.199:8099,fantasy-us-central-gamesvr-01-master-58,34.68.250.150:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-58-8099-30031,34.110.152.91:8099,fantasy-us-central-gamesvr-01-master-58,34.68.250.150:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-59-8099-30031,34.149.147.74:8099,fantasy-us-central-gamesvr-01-master-59,34.172.0.62:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-59-8099-30031,34.117.175.177:8099,fantasy-us-central-gamesvr-01-master-59,34.172.0.62:30031,HEALTHY
fantasy-us-central-gamesvr-01-master-60-8099-30031,34.110.249.178:8099,fantasy-us-central-gamesvr-01-master-60,35.222.124.178:30031,UNHEALTHY
fantasy-us-central-gamesvr-01-master-60-8099-30031,34.111.166.214:8099,fantasy-us-central-gamesvr-01-master-60,35.222.124.178:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-31-8099-30031,34.111.156.218:8099,fantasy-southamerica-gamesvr-01-master-31,34.95.158.22:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-31-8099-30031,34.111.220.232:8099,fantasy-southamerica-gamesvr-01-master-31,34.95.158.22:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-32-8099-30031,34.111.28.62:8099,fantasy-southamerica-gamesvr-01-master-32,35.247.224.176:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-32-8099-30031,34.149.174.207:8099,fantasy-southamerica-gamesvr-01-master-32,35.247.224.176:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-33-8099-30031,34.111.217.5:8099,fantasy-southamerica-gamesvr-01-master-33,34.95.160.107:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-33-8099-30031,34.110.208.4:8099,fantasy-southamerica-gamesvr-01-master-33,34.95.160.107:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-34-8099-30031,34.149.11.31:8099,fantasy-southamerica-gamesvr-01-master-34,35.247.252.119:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-34-8099-30031,130.211.19.165:8099,fantasy-southamerica-gamesvr-01-master-34,35.247.252.119:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-35-8099-30031,34.149.217.9:8099,fantasy-southamerica-gamesvr-01-master-35,35.198.12.125:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-35-8099-30031,34.111.197.58:8099,fantasy-southamerica-gamesvr-01-master-35,35.198.12.125:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-36-8099-30031,34.110.147.194:8099,fantasy-southamerica-gamesvr-01-master-36,34.151.228.236:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-36-8099-30031,34.120.81.7:8099,fantasy-southamerica-gamesvr-01-master-36,34.151.228.236:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-37-8099-30031,34.111.137.123:8099,fantasy-southamerica-gamesvr-01-master-37,34.95.177.201:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-37-8099-30031,34.111.184.24:8099,fantasy-southamerica-gamesvr-01-master-37,34.95.177.201:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-38-8099-30031,35.201.97.41:8099,fantasy-southamerica-gamesvr-01-master-38,35.247.252.191:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-38-8099-30031,34.117.7.229:8099,fantasy-southamerica-gamesvr-01-master-38,35.247.252.191:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-39-8099-30031,34.117.187.202:8099,fantasy-southamerica-gamesvr-01-master-39,35.199.122.69:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-39-8099-30031,34.117.199.212:8099,fantasy-southamerica-gamesvr-01-master-39,35.199.122.69:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-40-8099-30031,35.244.225.82:8099,fantasy-southamerica-gamesvr-01-master-40,35.198.14.112:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-40-8099-30031,34.111.141.233:8099,fantasy-southamerica-gamesvr-01-master-40,35.198.14.112:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-41-8099-30031,34.120.116.167:8099,fantasy-southamerica-gamesvr-01-master-41,34.151.228.46:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-41-8099-30031,34.160.129.197:8099,fantasy-southamerica-gamesvr-01-master-41,34.151.228.46:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-42-8099-30031,34.110.243.166:8099,fantasy-southamerica-gamesvr-01-master-42,35.247.199.80:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-42-8099-30031,34.149.120.222:8099,fantasy-southamerica-gamesvr-01-master-42,35.247.199.80:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-43-8099-30031,35.186.242.11:8099,fantasy-southamerica-gamesvr-01-master-43,34.95.235.235:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-43-8099-30031,35.190.89.32:8099,fantasy-southamerica-gamesvr-01-master-43,34.95.235.235:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-44-8099-30031,34.98.85.90:8099,fantasy-southamerica-gamesvr-01-master-44,34.151.193.94:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-44-8099-30031,34.149.94.77:8099,fantasy-southamerica-gamesvr-01-master-44,34.151.193.94:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-45-8099-30031,34.117.67.171:8099,fantasy-southamerica-gamesvr-01-master-45,35.198.46.132:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-45-8099-30031,34.111.186.221:8099,fantasy-southamerica-gamesvr-01-master-45,35.198.46.132:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-46-8099-30031,34.117.206.5:8099,fantasy-southamerica-gamesvr-01-master-46,35.247.200.53:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-46-8099-30031,34.102.170.169:8099,fantasy-southamerica-gamesvr-01-master-46,35.247.200.53:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-47-8099-30031,34.149.29.75:8099,fantasy-southamerica-gamesvr-01-master-47,34.95.153.0:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-47-8099-30031,34.120.84.136:8099,fantasy-southamerica-gamesvr-01-master-47,34.95.153.0:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-48-8099-30031,34.117.43.86:8099,fantasy-southamerica-gamesvr-01-master-48,34.95.215.64:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-48-8099-30031,34.111.157.130:8099,fantasy-southamerica-gamesvr-01-master-48,34.95.215.64:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-49-8099-30031,34.149.170.202:8099,fantasy-southamerica-gamesvr-01-master-49,35.247.204.189:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-49-8099-30031,34.111.144.128:8099,fantasy-southamerica-gamesvr-01-master-49,35.247.204.189:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-50-8099-30031,35.186.228.253:8099,fantasy-southamerica-gamesvr-01-master-50,34.95.156.16:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-50-8099-30031,34.110.151.182:8099,fantasy-southamerica-gamesvr-01-master-50,34.95.156.16:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-1-8099-30031,34.149.73.60:8099,fantasy-southamerica-gamesvr-01-master-1,35.199.105.132:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-1-8099-30031,34.111.170.148:8099,fantasy-southamerica-gamesvr-01-master-1,35.199.105.132:30031,HEALTHY
